315.1774235,0.0220938393,259.6525206,0.2962452446,0.7806570602,315.1774235,0.0220938393,259.6525206,0.2962452446,0.7806570602,0,0,-1.943281231,0.5891405008,0.4285106671,-0.4006036191,0.6828199518,-0.5461533898,0.2509662743,-0.1700970171,0.2308858712,0.04609614139,0.1451869834,-0.08018516944,0.1598076084,-1.943281231,0.5891405008,0.4285106671,-0.4006036191,0.6828199518,-0.5461533898,0.2509662743,-0.1700970171,0.2308858712,0.04609614139,0.1451869834,-0.08018516944,0.1598076084
295.6879002,0.01953812228,252.2164086,0.2636133148,0.7488287437,-19.4895232,-0.002555717021,-7.436111977,-0.03263192981,-0.03182831647,0.4534111047,0,-2.762227805,0.7738523283,0.8011101992,-0.8378586135,1.013338354,-0.5083356479,0.381401065,-0.5638732675,0.04735468634,-0.2501951781,0.2422639419,-0.006911336265,-0.1401187924,-0.8189465739,0.1847118275,0.3725995321,-0.4372549944,0.3305184017,0.03781774192,0.1304347907,-0.3937762504,-0.1835311848,-0.2962913195,0.09707695851,0.07327383317,-0.2999264008
325.7393394,0.06656927818,271.8768717,0.702578582,0.9497422969,30.05143919,0.0470311559,19.66046301,0.4389652672,0.2009135532,1.77821619,1.290992905,-5.285878702,-0.636105049,0.549964441,0.03201353734,0.4996129832,-0.1352864565,-0.2032360265,-0.4201145454,-0.1832032512,0.0641624805,-0.2266303902,-0.02269322176,-0.003325621222,-2.523650897,-1.409957377,-0.2511457582,0.8698721508,-0.5137253703,0.3730491914,-0.5846370915,0.143758722,-0.2305579376,0.3143576586,-0.468894332,-0.0157818855,0.1367931712
250.2870078,0.03526384678,196.2843849,0.4500725035,0.8657048695,-75.45233159,-0.03130543139,-75.59248677,-0.2525060786,-0.08403742746,11.74853804,1.700007163,-3.098050316,-0.1492174235,2.301444928,1.596669471,0.326650259,-0.3083430899,-0.02900053725,0.4653582074,0.2056699479,-0.2278714842,-0.1448221146,-0.246168813,0.1984608948,2.187828385,0.4868876256,1.751480487,1.564655934,-0.1729627242,-0.1730566334,0.1742354893,0.8854727529,0.3888731992,-0.2920339647,0.08180827561,-0.2234755912,0.201786516
290.316426,0.02927203475,188.2710318,0.3037946806,0.8253253929,40.02941817,-0.00599181203,-8.013353078,-0.1462778228,-0.04037947655,7.311548718,1.404477061,-1.572680004,-0.8577533661,2.491714879,1.820971632,-0.2396844227,-0.181763965,-0.6207057865,0.3889942877,-0.2604470564,-0.543984474,-0.1029493994,-0.5994931367,0.3547195781,1.525370312,-0.7085359426,0.1902699511,0.2243021607,-0.5663346817,0.126579125,-0.5917052493,-0.07636391973,-0.4661170043,-0.3161129898,0.04187271516,-0.3533243237,0.1562586833
325.6109372,0.03346810536,205.577208,0.3396135032,0.8405298095,35.29451121,0.004196070607,17.30617616,0.03581882258,0.01520441661,8.303029017,1.011558943,-0.9682957896,-0.9879707289,2.058301947,1.24325141,-0.6768700894,-0.7594458898,-1.309030925,0.03861964422,-0.6486589635,-0.5606883079,-0.309857049,-0.6399907332,0.3306025546,0.6043842142,-0.1302173629,-0.4334129323,-0.5777202216,-0.4371856667,-0.5776819248,-0.6883251382,-0.3503746435,-0.3882119071,-0.01670383384,-0.2069076496,-0.04049759657,-0.02411702349
364.165215,0.03600661473,234.8864098,0.2950711334,0.8349954025,38.55427778,0.00253850937,29.30920183,-0.04454236988,-0.005534406998,7.539309782,1.294927348,-0.4428595123,-0.4625964061,0.1363035421,0.1386446512,-0.4948406981,-0.3406433334,-1.360852977,-0.8716127014,-0.7734193161,-0.07993246542,-0.02978560446,-0.5824670487,0.3215651137,0.5254362773,0.5253743229,-1.921998405,-1.104606759,0.1820293914,0.4188025563,-0.05182205234,-0.9102323456,-0.1247603526,0.4807558424,0.2800714445,0.05752368453,-0.009037440949
357.3857767,0.03176454976,248.2330933,0.2820752575,0.8159873053,-6.779438308,-0.004242064975,13.34668354,-0.01299587583,-0.01900809722,6.124940177,1.16653489,0.5116201731,0.9544286087,-0.2236112847,-1.078002058,-1.169927652,0.3664895226,-0.689066752,-0.5182256196,-0.4263094489,-0.6634356205,-0.1175898631,-0.4024077659,0.1244188346,0.9544796854,1.417025015,-0.3599148268,-1.216646709,-0.675086954,0.707132856,0.6717862251,0.3533870818,0.3471098671,-0.5835031551,-0.08780425861,0.1800592828,-0.197146279
320.9840014,0.0342576653,235.4582094,0.2510550639,0.8052114996,-36.40177525,0.002493115544,-12.77488394,-0.03102019366,-0.01077580569,4.627448006,1.367764646,-0.4666810459,2.540235374,0.1500709165,-1.115936169,-0.8088749423,-0.01217353562,-0.5836152882,-0.07024863791,0.1101340318,-0.153322125,-0.2933636204,-0.4583643874,0.1711484541,-0.978301219,1.585806766,0.3736822012,-0.03793411137,0.3610527099,-0.3786630582,0.1054514638,0.4479769817,0.5364434807,0.5101134955,-0.1757737574,-0.0559566215,0.04672961949
377.3915591,0.03612930687,284.4717557,0.3358678033,0.8350510839,56.40755761,0.001871641566,49.01354629,0.0848127394,0.02983958429,2.134904204,1.542310565,-0.982305512,2.508887564,0.1174429092,-1.31702663,-0.03521894683,-1.395731874,0.007041525466,-0.1799501754,0.5078014248,-0.06746291516,-0.08653670426,-0.6484642434,0.04957900248,-0.5156244661,-0.03134781082,-0.03262800736,-0.2010904601,0.7736559954,-1.383558339,0.5906568137,-0.1097015375,0.397667393,0.08585920984,0.2068269162,-0.190099856,-0.1215694516
